slice_file_name,start,end,salience,fold,classID,class
146709-0-0-1.wav,0.5,4.5,1,4,0,air_conditioner
146709-0-0-11.wav,5.5,9.5,1,4,0,air_conditioner
146709-0-0-12.wav,6.0,10.0,1,4,0,air_conditioner
146709-0-0-17.wav,8.5,12.5,1,4,0,air_conditioner
146709-0-0-18.wav,9.0,13.0,1,4,0,air_conditioner
146709-0-0-19.wav,9.5,13.5,1,4,0,air_conditioner
146709-0-0-20.wav,10.0,14.0,1,4,0,air_conditioner
146709-0-0-22.wav,11.0,15.0,1,4,0,air_conditioner
146709-0-0-25.wav,12.5,16.5,1,4,0,air_conditioner
146709-0-0-26.wav,13.0,17.0,1,4,0,air_conditioner
146709-0-0-3.wav,1.5,5.5,1,4,0,air_conditioner
146709-0-0-30.wav,15.0,19.0,1,4,0,air_conditioner
146709-0-0-33.wav,16.5,20.5,1,4,0,air_conditioner
146709-0-0-34.wav,17.0,21.0,1,4,0,air_conditioner
146709-0-0-37.wav,18.5,22.5,1,4,0,air_conditioner
146709-0-0-44.wav,22.0,26.0,1,4,0,air_conditioner
146709-0-0-48.wav,24.0,28.0,1,4,0,air_conditioner
146709-0-0-53.wav,26.5,30.5,1,4,0,air_conditioner
146709-0-0-59.wav,29.5,33.5,1,4,0,air_conditioner
146709-0-0-63.wav,31.5,35.5,1,4,0,air_conditioner
146709-0-0-65.wav,32.5,36.5,1,4,0,air_conditioner
146709-0-0-66.wav,33.0,37.0,1,4,0,air_conditioner
146709-0-0-68.wav,34.0,38.0,1,4,0,air_conditioner
146709-0-0-7.wav,3.5,7.5,1,4,0,air_conditioner
146714-0-0-0.wav,0.0,4.0,2,3,0,air_conditioner
146714-0-0-12.wav,6.0,10.0,2,3,0,air_conditioner
146714-0-0-13.wav,6.5,10.5,2,3,0,air_conditioner
146714-0-0-17.wav,8.5,12.5,2,3,0,air_conditioner
146714-0-0-18.wav,9.0,13.0,2,3,0,air_conditioner
146714-0-0-2.wav,1.0,5.0,2,3,0,air_conditioner
146714-0-0-21.wav,10.5,14.5,2,3,0,air_conditioner
146714-0-0-22.wav,11.0,15.0,2,3,0,air_conditioner
146714-0-0-27.wav,13.5,17.5,2,3,0,air_conditioner
146714-0-0-33.wav,16.5,20.5,2,3,0,air_conditioner
146714-0-0-35.wav,17.5,21.5,2,3,0,air_conditioner
146714-0-0-36.wav,18.0,22.0,2,3,0,air_conditioner
146714-0-0-38.wav,19.0,23.0,2,3,0,air_conditioner
146714-0-0-41.wav,20.5,24.5,2,3,0,air_conditioner
146714-0-0-43.wav,21.5,25.5,2,3,0,air_conditioner
146714-0-0-45.wav,22.5,26.5,2,3,0,air_conditioner
146714-0-0-47.wav,23.5,27.5,2,3,0,air_conditioner
146714-0-0-49.wav,24.5,28.5,2,3,0,air_conditioner
146714-0-0-50.wav,25.0,29.0,2,3,0,air_conditioner
146714-0-0-53.wav,26.5,30.5,2,3,0,air_conditioner
146714-0-0-55.wav,27.5,31.5,2,3,0,air_conditioner
146714-0-0-56.wav,28.0,32.0,2,3,0,air_conditioner
146714-0-0-58.wav,29.0,33.0,2,3,0,air_conditioner
146714-0-0-6.wav,3.0,7.0,2,3,0,air_conditioner
146845-0-0-0.wav,0.0,4.0,1,7,0,air_conditioner
146845-0-0-1.wav,0.5,4.5,1,7,0,air_conditioner
146845-0-0-10.wav,5.0,9.0,1,7,0,air_conditioner
146845-0-0-11.wav,5.5,9.5,1,7,0,air_conditioner
146845-0-0-12.wav,6.0,10.0,1,7,0,air_conditioner
146845-0-0-13.wav,6.5,10.5,1,7,0,air_conditioner
146845-0-0-14.wav,7.0,11.0,1,7,0,air_conditioner
146845-0-0-15.wav,7.5,11.5,1,7,0,air_conditioner
146845-0-0-16.wav,8.0,12.0,1,7,0,air_conditioner
146845-0-0-17.wav,8.5,12.5,1,7,0,air_conditioner
146845-0-0-18.wav,9.0,13.0,1,7,0,air_conditioner
146845-0-0-19.wav,9.5,13.5,1,7,0,air_conditioner
146845-0-0-2.wav,1.0,5.0,1,7,0,air_conditioner
146845-0-0-20.wav,10.0,14.0,1,7,0,air_conditioner
146845-0-0-21.wav,10.5,14.5,1,7,0,air_conditioner
146845-0-0-22.wav,11.0,15.0,1,7,0,air_conditioner
146845-0-0-24.wav,12.0,16.0,1,7,0,air_conditioner
146845-0-0-25.wav,12.5,16.5,1,7,0,air_conditioner
146845-0-0-26.wav,13.0,17.0,1,7,0,air_conditioner
146845-0-0-27.wav,13.5,17.5,1,7,0,air_conditioner
146845-0-0-3.wav,1.5,5.5,1,7,0,air_conditioner
146845-0-0-30.wav,15.0,19.0,1,7,0,air_conditioner
146845-0-0-31.wav,15.5,19.5,1,7,0,air_conditioner
146845-0-0-32.wav,16.0,20.0,1,7,0,air_conditioner
146845-0-0-33.wav,16.5,20.5,1,7,0,air_conditioner
146845-0-0-35.wav,17.5,21.5,1,7,0,air_conditioner
146845-0-0-36.wav,18.0,22.0,1,7,0,air_conditioner
146845-0-0-5.wav,2.5,6.5,1,7,0,air_conditioner
146845-0-0-6.wav,3.0,7.0,1,7,0,air_conditioner
146845-0-0-7.wav,3.5,7.5,1,7,0,air_conditioner
146845-0-0-8.wav,4.0,8.0,1,7,0,air_conditioner
146845-0-0-9.wav,4.5,8.5,1,7,0,air_conditioner
147019-4-0-0.wav,0.688099,4.5951,1,8,4,drilling
147317-6-0-0.wav,0.916114,2.20664,1,7,6,gun_shot
147672-3-0-0.wav,0.644886,0.997283,1,2,3,dog_bark
147672-3-1-0.wav,1.726745,2.188385,1,2,3,dog_bark
147672-3-2-0.wav,3.781219,4.161808,1,2,3,dog_bark
14772-7-0-0.wav,0.78467,2.045746,1,7,7,jackhammer
14772-7-1-0.wav,4.539875,6.249334,1,7,7,jackhammer
14772-7-2-0.wav,8.715439,9.86442,1,7,7,jackhammer
14772-7-3-0.wav,11.265616,12.358549,1,7,7,jackhammer
14772-7-4-0.wav,13.759745,15.160941,1,7,7,jackhammer
14772-7-5-0.wav,17.570998,19.672793,1,7,7,jackhammer
14772-7-6-0.wav,22.503209,24.717098,1,7,7,jackhammer
14772-7-7-0.wav,26.006199,28.023921,1,7,7,jackhammer
14772-7-8-0.wav,29.200926,30.910385,1,7,7,jackhammer
14772-7-9-0.wav,31.891222,35.786547,1,7,7,jackhammer
147764-4-0-0.wav,0.441828,2.143685,1,1,4,drilling
147764-4-1-0.wav,2.143685,5.220118,1,1,4,drilling
147764-4-2-0.wav,5.449214,6.103774,1,1,4,drilling
147764-4-3-0.wav,6.431054,7.543807,1,1,4,drilling
147764-4-4-0.wav,7.641991,11.641991,1,1,4,drilling
147764-4-4-1.wav,8.141991,12.141991,1,1,4,drilling
147764-4-4-2.wav,8.641991,12.641991,1,1,4,drilling
147764-4-5-0.wav,16.29855,17.329482,1,1,4,drilling
147764-4-6-0.wav,17.460394,21.460394,1,1,4,drilling
147764-4-7-0.wav,23.400529,24.595101,1,1,4,drilling
147764-4-8-0.wav,24.676921,25.364209,1,1,4,drilling
14780-9-0-0.wav,1.155116,5.155116,2,2,9,street_music
14780-9-0-1.wav,1.655116,5.655116,2,2,9,street_music
14780-9-0-2.wav,2.155116,6.155116,2,2,9,street_music
147926-0-0-10.wav,5.0,9.0,1,2,0,air_conditioner
147926-0-0-11.wav,5.5,9.5,1,2,0,air_conditioner
147926-0-0-12.wav,6.0,10.0,1,2,0,air_conditioner
147926-0-0-16.wav,8.0,12.0,1,2,0,air_conditioner
147926-0-0-17.wav,8.5,12.5,1,2,0,air_conditioner
147926-0-0-2.wav,1.0,5.0,1,2,0,air_conditioner
147926-0-0-20.wav,10.0,14.0,1,2,0,air_conditioner
147926-0-0-21.wav,10.5,14.5,1,2,0,air_conditioner
147926-0-0-27.wav,13.5,17.5,1,2,0,air_conditioner
147926-0-0-28.wav,14.0,18.0,1,2,0,air_conditioner
147926-0-0-34.wav,17.0,21.0,1,2,0,air_conditioner
147926-0-0-35.wav,17.5,21.5,1,2,0,air_conditioner
147926-0-0-36.wav,18.0,22.0,1,2,0,air_conditioner
147926-0-0-37.wav,18.5,22.5,1,2,0,air_conditioner
147926-0-0-39.wav,19.5,23.5,1,2,0,air_conditioner
147926-0-0-4.wav,2.0,6.0,1,2,0,air_conditioner
147926-0-0-41.wav,20.5,24.5,1,2,0,air_conditioner
147926-0-0-42.wav,21.0,25.0,1,2,0,air_conditioner
147926-0-0-44.wav,22.0,26.0,1,2,0,air_conditioner
147926-0-0-5.wav,2.5,6.5,1,2,0,air_conditioner
147926-0-0-50.wav,25.0,29.0,1,2,0,air_conditioner
147926-0-0-52.wav,26.0,30.0,1,2,0,air_conditioner
147926-0-0-54.wav,27.0,31.0,1,2,0,air_conditioner
147926-0-0-7.wav,3.5,7.5,1,2,0,air_conditioner
148463-7-2-0.wav,216.572451,220.572451,2,4,7,jackhammer
148463-7-2-1.wav,217.072451,221.072451,2,4,7,jackhammer
148463-7-2-2.wav,217.572451,221.572451,2,4,7,jackhammer
148463-7-3-0.wav,292.484445,296.484445,2,4,7,jackhammer
148463-7-3-1.wav,292.984445,296.984445,2,4,7,jackhammer
148463-7-3-10.wav,297.484445,301.484445,2,4,7,jackhammer
148463-7-3-2.wav,293.484445,297.484445,2,4,7,jackhammer
148463-7-3-3.wav,293.984445,297.984445,2,4,7,jackhammer
148463-7-3-4.wav,294.484445,298.484445,2,4,7,jackhammer
148463-7-3-5.wav,294.984445,298.984445,2,4,7,jackhammer
148463-7-3-6.wav,295.484445,299.484445,2,4,7,jackhammer
148463-7-3-7.wav,295.984445,299.984445,2,4,7,jackhammer
148463-7-3-8.wav,296.484445,300.484445,2,4,7,jackhammer
148463-7-3-9.wav,296.984445,300.984445,2,4,7,jackhammer
148632-8-0-0.wav,129.795722,133.795722,2,8,8,siren
148632-8-0-1.wav,130.295722,134.295722,2,8,8,siren
148632-8-0-10.wav,134.795722,138.795722,2,8,8,siren
148632-8-0-11.wav,135.295722,139.295722,2,8,8,siren
148632-8-0-12.wav,135.795722,139.795722,2,8,8,siren
148632-8-0-13.wav,136.295722,140.295722,2,8,8,siren
148632-8-0-14.wav,136.795722,140.795722,2,8,8,siren
148632-8-0-15.wav,137.295722,141.295722,2,8,8,siren
148632-8-0-16.wav,137.795722,141.795722,2,8,8,siren
148632-8-0-17.wav,138.295722,142.295722,2,8,8,siren
148632-8-0-18.wav,138.795722,142.795722,2,8,8,siren
148632-8-0-2.wav,130.795722,134.795722,2,8,8,siren
148632-8-0-3.wav,131.295722,135.295722,2,8,8,siren
148632-8-0-4.wav,131.795722,135.795722,2,8,8,siren
148632-8-0-5.wav,132.295722,136.295722,2,8,8,siren
148632-8-0-6.wav,132.795722,136.795722,2,8,8,siren
148632-8-0-7.wav,133.295722,137.295722,2,8,8,siren
148632-8-0-8.wav,133.795722,137.795722,2,8,8,siren
148632-8-0-9.wav,134.295722,138.295722,2,8,8,siren
148827-6-0-0.wav,0.30659,1.258978,1,7,6,gun_shot
148827-6-1-0.wav,1.836281,2.622326,1,7,6,gun_shot
148827-6-2-0.wav,2.899562,3.6693,1,7,6,gun_shot
148827-6-3-0.wav,3.884565,4.902184,1,7,6,gun_shot
148827-6-4-0.wav,5.17942,5.746939,1,7,6,gun_shot
148828-6-0-0.wav,0.800693,1.948198,1,7,6,gun_shot
148828-6-1-0.wav,2.597597,3.691568,1,7,6,gun_shot
148833-6-0-0.wav,1.145889,2.623483,1,6,6,gun_shot
148833-6-1-0.wav,3.993859,5.903673,1,6,6,gun_shot
148834-6-0-0.wav,0.119197,0.781005,1,6,6,gun_shot
148835-6-0-0.wav,1.440367,2.259399,1,6,6,gun_shot
148835-6-1-0.wav,2.259399,3.202698,1,6,6,gun_shot
148835-6-2-0.wav,4.275913,5.546825,1,6,6,gun_shot
148835-6-3-0.wav,5.546825,7.038028,1,6,6,gun_shot
148835-6-4-0.wav,9.252239,9.952653,1,6,6,gun_shot
148837-6-0-0.wav,0.564257,1.772279,1,4,6,gun_shot
148837-6-1-0.wav,1.772279,2.959783,1,4,6,gun_shot
148837-6-2-0.wav,2.959783,4.424286,1,4,6,gun_shot
148838-6-0-0.wav,0.248919,1.270571,1,3,6,gun_shot
148838-6-1-0.wav,1.270571,2.476207,1,3,6,gun_shot
148838-6-2-0.wav,2.584432,3.813878,1,3,6,gun_shot
148841-6-0-0.wav,0.722118,2.245611,1,5,6,gun_shot
148841-6-1-0.wav,6.120392,7.450146,1,5,6,gun_shot
148841-6-2-0.wav,9.132153,10.787741,1,5,6,gun_shot
149177-6-0-0.wav,0.0,0.81678,1,2,6,gun_shot
149193-5-0-0.wav,0.0,4.0,1,7,5,engine_idling
149193-5-0-1.wav,0.5,4.5,1,7,5,engine_idling
149193-5-0-2.wav,1.0,5.0,1,7,5,engine_idling
149193-5-0-3.wav,1.5,5.5,1,7,5,engine_idling
149193-5-0-4.wav,2.0,6.0,1,7,5,engine_idling
149193-5-0-5.wav,2.5,6.5,1,7,5,engine_idling
149254-9-0-25.wav,12.5,16.5,1,2,9,street_music
149254-9-0-29.wav,14.5,18.5,1,2,9,street_music
149254-9-0-30.wav,15.0,19.0,1,2,9,street_music
149254-9-0-42.wav,21.0,25.0,1,2,9,street_music
149254-9-0-51.wav,25.5,29.5,1,2,9,street_music
149254-9-0-56.wav,28.0,32.0,1,2,9,street_music
149370-9-0-15.wav,7.5,11.5,2,2,9,street_music
149370-9-0-19.wav,9.5,13.5,2,2,9,street_music
149370-9-0-21.wav,10.5,14.5,2,2,9,street_music
149370-9-0-22.wav,11.0,15.0,2,2,9,street_music
149370-9-0-32.wav,16.0,20.0,2,2,9,street_music
149370-9-0-37.wav,18.5,22.5,2,2,9,street_music
150341-3-0-0.wav,12.834011,13.322652,1,1,3,dog_bark
150341-3-1-0.wav,15.377819,15.823344,1,1,3,dog_bark
151005-4-0-0.wav,0.524393,4.524393,1,4,4,drilling
151005-4-0-1.wav,1.024393,5.024393,1,4,4,drilling
151005-4-0-2.wav,1.524393,5.524393,1,4,4,drilling
151005-4-0-3.wav,2.024393,6.024393,1,4,4,drilling
151005-4-1-0.wav,11.445447,15.445447,1,4,4,drilling
151005-4-1-1.wav,11.945447,15.945447,1,4,4,drilling
151005-4-1-2.wav,12.445447,16.445447,1,4,4,drilling
151005-4-2-0.wav,21.705309,25.705309,1,4,4,drilling
151005-4-2-1.wav,22.205309,26.205309,1,4,4,drilling
151005-4-3-0.wav,30.072797,34.072797,1,4,4,drilling
151005-4-3-1.wav,30.572797,34.572797,1,4,4,drilling
151005-4-3-2.wav,31.072797,35.072797,1,4,4,drilling
151065-6-0-0.wav,0.162737,1.759161,1,7,6,gun_shot
151069-6-0-0.wav,0.018056,1.871429,1,8,6,gun_shot
151071-6-0-0.wav,0.018986,1.760726,1,3,6,gun_shot
151149-2-0-11.wav,5.5,9.5,2,3,2,children_playing
151149-2-0-12.wav,6.0,10.0,2,3,2,children_playing
151149-2-0-15.wav,7.5,11.5,2,3,2,children_playing
151149-2-0-22.wav,11.0,15.0,2,3,2,children_playing
151149-2-0-3.wav,1.5,5.5,2,3,2,children_playing
151149-2-0-4.wav,2.0,6.0,2,3,2,children_playing
151149-2-0-54.wav,27.0,31.0,2,3,2,children_playing
151149-2-0-56.wav,28.0,32.0,2,3,2,children_playing
151359-1-0-0.wav,5.038068,5.180168,1,3,1,car_horn
151359-1-1-0.wav,9.100818,9.255836,1,3,1,car_horn
151359-1-2-0.wav,11.322735,11.419621,1,3,1,car_horn
151359-1-3-0.wav,13.777179,13.886983,1,3,1,car_horn
151877-5-0-0.wav,1.597715,3.007464,1,4,5,engine_idling
151877-5-1-0.wav,19.423205,23.423205,1,4,5,engine_idling
151977-0-0-0.wav,0.466587,4.466587,1,1,0,air_conditioner
151977-0-0-1.wav,0.966587,4.966587,1,1,0,air_conditioner
151977-0-0-10.wav,5.466587,9.466587,1,1,0,air_conditioner
151977-0-0-11.wav,5.966587,9.966587,1,1,0,air_conditioner
151977-0-0-12.wav,6.466587,10.466587,1,1,0,air_conditioner
151977-0-0-13.wav,6.966587,10.966587,1,1,0,air_conditioner
151977-0-0-2.wav,1.466587,5.4665870000000005,1,1,0,air_conditioner
151977-0-0-3.wav,1.966587,5.9665870000000005,1,1,0,air_conditioner
151977-0-0-4.wav,2.466587,6.4665870000000005,1,1,0,air_conditioner
151977-0-0-5.wav,2.966587,6.9665870000000005,1,1,0,air_conditioner
151977-0-0-6.wav,3.466587,7.466587,1,1,0,air_conditioner
151977-0-0-7.wav,3.966587,7.966587,1,1,0,air_conditioner
151977-0-0-8.wav,4.466587,8.466587,1,1,0,air_conditioner
151977-0-0-9.wav,4.966587,8.966587,1,1,0,air_conditioner
152908-5-0-0.wav,0.0,4.0,1,2,5,engine_idling
152908-5-0-1.wav,0.5,4.5,1,2,5,engine_idling
152908-5-0-10.wav,5.0,9.0,1,2,5,engine_idling
152908-5-0-11.wav,5.5,9.5,1,2,5,engine_idling
152908-5-0-12.wav,6.0,10.0,1,2,5,engine_idling
152908-5-0-13.wav,6.5,10.5,1,2,5,engine_idling
152908-5-0-2.wav,1.0,5.0,1,2,5,engine_idling
152908-5-0-3.wav,1.5,5.5,1,2,5,engine_idling
152908-5-0-4.wav,2.0,6.0,1,2,5,engine_idling
152908-5-0-5.wav,2.5,6.5,1,2,5,engine_idling
152908-5-0-6.wav,3.0,7.0,1,2,5,engine_idling
152908-5-0-7.wav,3.5,7.5,1,2,5,engine_idling
152908-5-0-8.wav,4.0,8.0,1,2,5,engine_idling
152908-5-0-9.wav,4.5,8.5,1,2,5,engine_idling
153057-1-0-0.wav,0.284091,1.383136,1,7,1,car_horn
153261-0-0-0.wav,0.0,4.0,1,3,0,air_conditioner
153261-0-0-1.wav,0.5,4.5,1,3,0,air_conditioner
153261-0-0-2.wav,1.0,5.0,1,3,0,air_conditioner
153261-0-0-3.wav,1.5,5.5,1,3,0,air_conditioner
15356-2-0-0.wav,0.0,4.0,1,3,2,children_playing
15356-2-0-1.wav,0.5,4.5,1,3,2,children_playing
15356-2-0-2.wav,1.0,5.0,1,3,2,children_playing
15356-2-0-3.wav,1.5,5.5,1,3,2,children_playing
15356-2-0-4.wav,2.0,6.0,1,3,2,children_playing
154758-5-0-0.wav,0.0,4.0,1,4,5,engine_idling
154758-5-0-1.wav,0.5,4.5,1,4,5,engine_idling
154758-5-0-10.wav,5.0,9.0,1,4,5,engine_idling
154758-5-0-11.wav,5.5,9.5,1,4,5,engine_idling
154758-5-0-12.wav,6.0,10.0,1,4,5,engine_idling
154758-5-0-13.wav,6.5,10.5,1,4,5,engine_idling
154758-5-0-14.wav,7.0,11.0,1,4,5,engine_idling
154758-5-0-15.wav,7.5,11.5,1,4,5,engine_idling
154758-5-0-16.wav,8.0,12.0,1,4,5,engine_idling
154758-5-0-17.wav,8.5,12.5,1,4,5,engine_idling
154758-5-0-18.wav,9.0,13.0,1,4,5,engine_idling
154758-5-0-19.wav,9.5,13.5,1,4,5,engine_idling
154758-5-0-2.wav,1.0,5.0,1,4,5,engine_idling
154758-5-0-20.wav,10.0,14.0,1,4,5,engine_idling
154758-5-0-21.wav,10.5,14.5,1,4,5,engine_idling
154758-5-0-3.wav,1.5,5.5,1,4,5,engine_idling
154758-5-0-4.wav,2.0,6.0,1,4,5,engine_idling
154758-5-0-5.wav,2.5,6.5,1,4,5,engine_idling
154758-5-0-6.wav,3.0,7.0,1,4,5,engine_idling
154758-5-0-7.wav,3.5,7.5,1,4,5,engine_idling
154758-5-0-8.wav,4.0,8.0,1,4,5,engine_idling
154758-5-0-9.wav,4.5,8.5,1,4,5,engine_idling
155127-9-0-2.wav,1.0,5.0,1,6,9,street_music
155127-9-1-2.wav,50.498966,54.498966,1,6,9,street_music
155127-9-1-23.wav,60.998966,64.998966,1,6,9,street_music
155127-9-1-24.wav,61.498966,65.498966,1,6,9,street_music
155127-9-1-25.wav,61.998966,65.998966,1,6,9,street_music
155127-9-1-27.wav,62.998966,66.998966,1,6,9,street_music
155129-1-0-0.wav,13.299687,13.403296,1,2,1,car_horn
155129-1-1-0.wav,13.702351,13.86012,1,2,1,car_horn
155129-1-2-0.wav,296.18928,298.389901,2,2,1,car_horn
155202-9-0-124.wav,62.0,66.0,1,1,9,street_music
155202-9-0-126.wav,63.0,67.0,1,1,9,street_music
155202-9-0-135.wav,67.5,71.5,1,1,9,street_music
155202-9-0-38.wav,19.0,23.0,1,1,9,street_music
155202-9-0-42.wav,21.0,25.0,1,1,9,street_music
155202-9-0-6.wav,3.0,7.0,1,1,9,street_music
155212-9-0-13.wav,105.384208,109.384208,2,6,9,street_music
155212-9-1-14.wav,139.167185,143.167185,1,6,9,street_music
155212-9-1-49.wav,156.667185,160.667185,1,6,9,street_music
155212-9-1-75.wav,169.667185,173.667185,1,6,9,street_music
155212-9-1-85.wav,174.667185,178.667185,1,6,9,street_music
155212-9-1-88.wav,176.167185,180.167185,1,6,9,street_music
155217-9-0-27.wav,51.2558,55.2558,1,8,9,street_music
155217-9-0-39.wav,57.2558,61.2558,1,8,9,street_music
155217-9-0-57.wav,66.2558,70.2558,1,8,9,street_music
155217-9-0-85.wav,80.2558,84.2558,1,8,9,street_music
155217-9-1-24.wav,284.64365,288.64365,1,8,9,street_music
155217-9-1-58.wav,301.64365,305.64365,1,8,9,street_music
155219-2-0-0.wav,0.0,4.0,2,2,2,children_playing
155219-2-0-1.wav,0.5,4.5,2,2,2,children_playing
155219-2-0-22.wav,11.0,15.0,2,2,2,children_playing
155219-2-0-24.wav,12.0,16.0,2,2,2,children_playing
155219-2-0-25.wav,12.5,16.5,2,2,2,children_playing
155219-2-0-26.wav,13.0,17.0,2,2,2,children_playing
155219-2-0-51.wav,25.5,29.5,2,2,2,children_playing
155219-2-0-57.wav,28.5,32.5,2,2,2,children_playing
155227-9-0-2.wav,1.0,5.0,1,3,9,street_music
155227-9-0-20.wav,10.0,14.0,1,3,9,street_music
155227-9-0-23.wav,11.5,15.5,1,3,9,street_music
155227-9-0-24.wav,12.0,16.0,1,3,9,street_music
155227-9-0-27.wav,13.5,17.5,1,3,9,street_music
155227-9-0-3.wav,1.5,5.5,1,3,9,street_music
155234-1-0-0.wav,101.719854,103.833373,2,2,1,car_horn
155238-2-0-17.wav,8.5,12.5,2,7,2,children_playing
155238-2-0-3.wav,1.5,5.5,2,7,2,children_playing
155238-2-0-31.wav,15.5,19.5,2,7,2,children_playing
155238-2-0-36.wav,18.0,22.0,2,7,2,children_playing
155238-2-0-47.wav,23.5,27.5,2,7,2,children_playing
155238-2-0-67.wav,33.5,37.5,2,7,2,children_playing
155238-2-0-75.wav,37.5,41.5,2,7,2,children_playing
155238-2-0-97.wav,48.5,52.5,2,7,2,children_playing
155243-9-0-18.wav,9.0,13.0,2,5,9,street_music
155243-9-0-24.wav,12.0,16.0,2,5,9,street_music
155243-9-0-32.wav,16.0,20.0,2,5,9,street_music
155243-9-0-42.wav,21.0,25.0,2,5,9,street_music
155243-9-0-53.wav,26.5,30.5,2,5,9,street_music
155243-9-0-55.wav,27.5,31.5,2,5,9,street_music
155263-2-0-12.wav,6.0,10.0,2,3,2,children_playing
155263-2-0-22.wav,11.0,15.0,2,3,2,children_playing
155263-2-0-23.wav,11.5,15.5,2,3,2,children_playing
155263-2-0-34.wav,17.0,21.0,2,3,2,children_playing
155263-2-0-43.wav,21.5,25.5,2,3,2,children_playing
155263-2-0-50.wav,25.0,29.0,2,3,2,children_playing
155263-2-0-57.wav,28.5,32.5,2,3,2,children_playing
155263-2-0-61.wav,30.5,34.5,2,3,2,children_playing
155283-1-0-0.wav,95.455122,96.061195,2,8,1,car_horn
155283-1-1-0.wav,401.371559,402.010695,2,8,1,car_horn
155294-3-0-0.wav,0.0,2.680454,2,8,3,dog_bark
155299-3-0-1.wav,0.5,4.5,2,7,3,dog_bark
155299-3-1-0.wav,8.526258,12.526258,2,7,3,dog_bark
155299-3-1-1.wav,9.026258,13.026258,2,7,3,dog_bark
155299-3-1-2.wav,9.526258,13.526258,2,7,3,dog_bark
155309-3-0-0.wav,0.0,1.219048,1,3,3,dog_bark
155310-3-0-0.wav,0.0,2.774785,1,1,3,dog_bark
155313-3-0-0.wav,2.249546,3.021266,1,8,3,dog_bark
155314-3-0-1.wav,0.5,4.5,1,7,3,dog_bark
155314-3-0-2.wav,1.0,5.0,1,7,3,dog_bark
155314-3-0-5.wav,2.5,6.5,1,7,3,dog_bark
155315-3-0-0.wav,0.0,4.0,1,7,3,dog_bark
155317-3-0-0.wav,3.031264,7.031264,1,6,3,dog_bark
155320-3-0-0.wav,0.084222,1.224028,1,4,3,dog_bark
155488-3-0-6.wav,34.470139,38.470139,2,6,3,dog_bark
155488-3-2-0.wav,99.268224,103.268224,2,6,3,dog_bark
155488-3-3-0.wav,147.423873,151.423873,2,6,3,dog_bark
155488-3-3-1.wav,147.923873,151.923873,2,6,3,dog_bark
15564-2-0-0.wav,0.0,4.0,1,1,2,children_playing
15564-2-0-1.wav,0.5,4.5,1,1,2,children_playing
15564-2-0-2.wav,1.0,5.0,1,1,2,children_playing
156091-1-0-0.wav,1.175595,2.9223,2,7,1,car_horn
156194-1-0-0.wav,0.0,0.252086,2,1,1,car_horn
156358-5-0-0.wav,5.547216,9.547216,1,8,5,engine_idling
156358-5-0-1.wav,6.047216,10.047216,1,8,5,engine_idling
156358-5-0-2.wav,6.547216,10.547216,1,8,5,engine_idling
156358-5-0-3.wav,7.047216,11.047216,1,8,5,engine_idling
156358-5-0-4.wav,7.547216,11.547216,1,8,5,engine_idling
156358-5-0-5.wav,8.047215999999999,12.047216,1,8,5,engine_idling
156358-5-0-6.wav,8.547215999999999,12.547216,1,8,5,engine_idling
156362-4-0-0.wav,111.410002,115.410002,2,4,4,drilling
156362-4-0-1.wav,111.910002,115.910002,2,4,4,drilling
156362-4-0-2.wav,112.410002,116.410002,2,4,4,drilling
156362-4-0-3.wav,112.910002,116.910002,2,4,4,drilling
156362-4-1-0.wav,124.563955,126.556979,2,4,4,drilling
156362-4-2-0.wav,132.536049,136.536049,2,4,4,drilling
156362-4-2-1.wav,133.036049,137.036049,2,4,4,drilling
156362-4-3-0.wav,309.117912,313.117912,2,4,4,drilling
156362-4-3-1.wav,309.617912,313.617912,2,4,4,drilling
156362-4-3-2.wav,310.117912,314.117912,2,4,4,drilling
156362-4-3-3.wav,310.617912,314.617912,2,4,4,drilling
156362-4-3-4.wav,311.117912,315.117912,2,4,4,drilling
156362-4-3-5.wav,311.617912,315.617912,2,4,4,drilling
156362-4-3-6.wav,312.117912,316.117912,2,4,4,drilling
156362-4-3-7.wav,312.617912,316.617912,2,4,4,drilling
156362-4-3-8.wav,313.117912,317.117912,2,4,4,drilling
156418-3-0-0.wav,0.0,4.0,1,3,3,dog_bark
156418-3-0-1.wav,0.5,4.5,1,3,3,dog_bark
156418-3-1-0.wav,8.43488,12.43488,1,3,3,dog_bark
156418-3-2-0.wav,15.852218,16.85637,1,3,3,dog_bark
156634-5-0-0.wav,0.0,4.0,1,5,5,engine_idling
156634-5-0-1.wav,0.5,4.5,1,5,5,engine_idling
156634-5-0-10.wav,5.0,9.0,1,5,5,engine_idling
156634-5-0-11.wav,5.5,9.5,1,5,5,engine_idling
156634-5-0-12.wav,6.0,10.0,1,5,5,engine_idling
156634-5-0-2.wav,1.0,5.0,1,5,5,engine_idling
156634-5-0-3.wav,1.5,5.5,1,5,5,engine_idling
156634-5-0-4.wav,2.0,6.0,1,5,5,engine_idling
156634-5-0-5.wav,2.5,6.5,1,5,5,engine_idling
156634-5-0-6.wav,3.0,7.0,1,5,5,engine_idling
156634-5-0-7.wav,3.5,7.5,1,5,5,engine_idling
156634-5-0-8.wav,4.0,8.0,1,5,5,engine_idling
156634-5-0-9.wav,4.5,8.5,1,5,5,engine_idling
